rxcui,drug_name,eii_score,eii_rank,eii_percentile,eii_tier,ehi_v6_score,ai_readiness_score,claims_readiness_score,clinical_semantics_score,knowledge_graph_score,explainability_score,eii_framework_version,eii_weighting_method
1311384,tellurium,29.94,13916,53.68711,Foundational,57.0082,7.75,50.0,1.75,19.75,15.5,H3A10E_EII_MASTER_V1,"Transparent weighted framework combining healthcare importance, AI readiness, claims readiness, clinical semantics, knowledge graph maturity, and explainability."
1311385,sinusitisinum,17.9482,18355,32.566706,Foundational,36.2574,1.5,32.0,0.0,8.71,11.0,H3A10E_EII_MASTER_V1,"Transparent weighted framework combining healthcare importance, AI readiness, claims readiness, clinical semantics, knowledge graph maturity, and explainability."
1311386,skatole,36.2641,12496,58.459445,Foundational,65.5319,16.75,62.0,1.75,15.42,21.5,H3A10E_EII_MASTER_V1,"Transparent weighted framework combining healthcare importance, AI readiness, claims readiness, clinical semantics, knowledge graph maturity, and explainability."
1311387,chlorogenic acid,30.8972,13609,54.647883,Foundational,59.3091,9.25,52.0,1.75,15.42,16.5,H3A10E_EII_MASTER_V1,"Transparent weighted framework combining healthcare importance, AI readiness, claims readiness, clinical semantics, knowledge graph maturity, and explainability."
1311388,holmium,27.8407,14659,50.645493,Foundational,53.7872,6.25,48.0,1.75,15.42,14.5,H3A10E_EII_MASTER_V1,"Transparent weighted framework combining healthcare importance, AI readiness, claims readiness, clinical semantics, knowledge graph maturity, and explainability."
1311389,gallic acid,32.4631,13215,56.060003,Foundational,60.7519,10.75,54.0,1.75,19.75,17.5,H3A10E_EII_MASTER_V1,"Transparent weighted framework combining healthcare importance, AI readiness, claims readiness, clinical semantics, knowledge graph maturity, and explainability."
1311390,santonin,34.1632,12919,57.030731,Foundational,63.1955,13.75,58.0,1.75,15.42,19.5,H3A10E_EII_MASTER_V1,"Transparent weighted framework combining healthcare importance, AI readiness, claims readiness, clinical semantics, knowledge graph maturity, and explainability."
1311391,nitric acid,34.1632,12919,57.030731,Foundational,63.1955,13.75,58.0,1.75,15.42,19.5,H3A10E_EII_MASTER_V1,"Transparent weighted framework combining healthcare importance, AI readiness, claims readiness, clinical semantics, knowledge graph maturity, and explainability."
1311392,pork intestine preparation,22.6877,16010,45.942851,Foundational,47.3891,4.5,36.0,0.0,8.71,13.0,H3A10E_EII_MASTER_V1,"Transparent weighted framework combining healthcare importance, AI readiness, claims readiness, clinical semantics, knowledge graph maturity, and explainability."
1311393,amber,34.1632,12919,57.030731,Foundational,63.1955,13.75,58.0,1.75,15.42,19.5,H3A10E_EII_MASTER_V1,"Transparent weighted framework combining healthcare importance, AI readiness, claims readiness, clinical semantics, knowledge graph maturity, and explainability."
1311396,magnesium ascorbate,38.637,12218,59.430174,Foundational,68.775,19.75,66.0,1.75,15.42,23.5,H3A10E_EII_MASTER_V1,"Transparent weighted framework combining healthcare importance, AI readiness, claims readiness, clinical semantics, knowledge graph maturity, and explainability."
1311397,caffeic acid,32.0301,13290,55.741404,Foundational,60.7519,10.75,54.0,1.75,15.42,17.5,H3A10E_EII_MASTER_V1,"Transparent weighted framework combining healthcare importance, AI readiness, claims readiness, clinical semantics, knowledge graph maturity, and explainability."
1311398,Lobelia spicata leaf extract,26.3919,15220,49.31966,Foundational,52.7364,9.0,42.0,0.0,8.71,16.0,H3A10E_EII_MASTER_V1,"Transparent weighted framework combining healthcare importance, AI readiness, claims readiness, clinical semantics, knowledge graph maturity, and explainability."
1311399,Drimia maritima bulb extract,17.9482,18355,32.566706,Foundational,36.2574,1.5,32.0,0.0,8.71,11.0,H3A10E_EII_MASTER_V1,"Transparent weighted framework combining healthcare importance, AI readiness, claims readiness, clinical semantics, knowledge graph maturity, and explainability."
1311402,rhodium,27.8407,14659,50.645493,Foundational,53.7872,6.25,48.0,1.75,15.42,14.5,H3A10E_EII_MASTER_V1,"Transparent weighted framework combining healthcare importance, AI readiness, claims readiness, clinical semantics, knowledge graph maturity, and explainability."
1311404,Larix decidua resin,17.9482,18355,32.566706,Foundational,36.2574,1.5,32.0,0.0,8.71,11.0,H3A10E_EII_MASTER_V1,"Transparent weighted framework combining healthcare importance, AI readiness, claims readiness, clinical semantics, knowledge graph maturity, and explainability."
1311406,Sorghum bicolor pollen extract,50.9266,11314,62.392141,Operationally Relevant,61.1037,43.25,59.0,49.75,35.83,40.5,H3A10E_EII_MASTER_V1,"Transparent weighted framework combining healthcare importance, AI readiness, claims readiness, clinical semantics, knowledge graph maturity, and explainability."
1311407,antimony,42.6532,11880,60.575136,Operationally Relevant,71.6907,25.5,68.0,4.0,24.46,28.0,H3A10E_EII_MASTER_V1,"Transparent weighted framework combining healthcare importance, AI readiness, claims readiness, clinical semantics, knowledge graph maturity, and explainability."
1311410,maitake extract,31.146,13513,55.15233,Foundational,59.2501,15.0,50.0,0.0,8.71,20.0,H3A10E_EII_MASTER_V1,"Transparent weighted framework combining healthcare importance, AI readiness, claims readiness, clinical semantics, knowledge graph maturity, and explainability."
1311411,Anemone americana extract,22.6877,16010,45.942851,Foundational,47.3891,4.5,36.0,0.0,8.71,13.0,H3A10E_EII_MASTER_V1,"Transparent weighted framework combining healthcare importance, AI readiness, claims readiness, clinical semantics, knowledge graph maturity, and explainability."
1311416,Monocete,8.6395,23417,11.145958,Foundational,17.9649,0.0,15.0,0.0,0.0,10.0,H3A10E_EII_MASTER_V1,"Transparent weighted framework combining healthcare importance, AI readiness, claims readiness, clinical semantics, knowledge graph maturity, and explainability."
1311475,mercuric sulfate,32.0187,13385,55.553896,Foundational,60.5207,10.25,53.0,2.25,17.75,17.5,H3A10E_EII_MASTER_V1,"Transparent weighted framework combining healthcare importance, AI readiness, claims readiness, clinical semantics, knowledge graph maturity, and explainability."
1311476,bromine,32.0301,13290,55.741404,Foundational,60.7519,10.75,54.0,1.75,15.42,17.5,H3A10E_EII_MASTER_V1,"Transparent weighted framework combining healthcare importance, AI readiness, claims readiness, clinical semantics, knowledge graph maturity, and explainability."
1311477,Chondrus crispus extract,31.0687,13534,55.087614,Foundational,58.9924,15.0,50.0,0.0,8.71,20.0,H3A10E_EII_MASTER_V1,"Transparent weighted framework combining healthcare importance, AI readiness, claims readiness, clinical semantics, knowledge graph maturity, and explainability."
1311478,carbon disulfide,30.8972,13609,54.647883,Foundational,59.3091,9.25,52.0,1.75,15.42,16.5,H3A10E_EII_MASTER_V1,"Transparent weighted framework combining healthcare importance, AI readiness, claims readiness, clinical semantics, knowledge graph maturity, and explainability."
1311479,frankincense extract,31.0997,13527,55.107527,Foundational,59.0958,15.0,50.0,0.0,8.71,20.0,H3A10E_EII_MASTER_V1,"Transparent weighted framework combining healthcare importance, AI readiness, claims readiness, clinical semantics, knowledge graph maturity, and explainability."
1311480,neodymium,27.8407,14659,50.645493,Foundational,53.7872,6.25,48.0,1.75,15.42,14.5,H3A10E_EII_MASTER_V1,"Transparent weighted framework combining healthcare importance, AI readiness, claims readiness, clinical semantics, knowledge graph maturity, and explainability."
1311481,praseodymium,27.8407,14659,50.645493,Foundational,53.7872,6.25,48.0,1.75,15.42,14.5,H3A10E_EII_MASTER_V1,"Transparent weighted framework combining healthcare importance, AI readiness, claims readiness, clinical semantics, knowledge graph maturity, and explainability."
1311482,dysprosium,27.8407,14659,50.645493,Foundational,53.7872,6.25,48.0,1.75,15.42,14.5,H3A10E_EII_MASTER_V1,"Transparent weighted framework combining healthcare importance, AI readiness, claims readiness, clinical semantics, knowledge graph maturity, and explainability."
1311483,erbium,28.2737,14404,51.793774,Foundational,53.7872,6.25,48.0,1.75,19.75,14.5,H3A10E_EII_MASTER_V1,"Transparent weighted framework combining healthcare importance, AI readiness, claims readiness, clinical semantics, knowledge graph maturity, and explainability."
1311484,europium,27.8407,14659,50.645493,Foundational,53.7872,6.25,48.0,1.75,15.42,14.5,H3A10E_EII_MASTER_V1,"Transparent weighted framework combining healthcare importance, AI readiness, claims readiness, clinical semantics, knowledge graph maturity, and explainability."
1311485,cetyl palmitate,38.6643,12205,59.479955,Foundational,68.8661,19.75,66.0,1.75,15.42,23.5,H3A10E_EII_MASTER_V1,"Transparent weighted framework combining healthcare importance, AI readiness, claims readiness, clinical semantics, knowledge graph maturity, and explainability."
1311488,poly(vinylpyrrolidone-co-vinyl-acetate),39.7778,12023,60.100558,Operationally Relevant,70.0509,20.75,67.0,2.25,17.75,24.5,H3A10E_EII_MASTER_V1,"Transparent weighted framework combining healthcare importance, AI readiness, claims readiness, clinical semantics, knowledge graph maturity, and explainability."
1311489,rubidium,53.7435,11031,63.394398,Operationally Relevant,60.4634,42.75,58.0,53.25,60.17,43.5,H3A10E_EII_MASTER_V1,"Transparent weighted framework combining healthcare importance, AI readiness, claims readiness, clinical semantics, knowledge graph maturity, and explainability."
1311490,tantalum,32.4631,13215,56.060003,Foundational,60.7519,10.75,54.0,1.75,19.75,17.5,H3A10E_EII_MASTER_V1,"Transparent weighted framework combining healthcare importance, AI readiness, claims readiness, clinical semantics, knowledge graph maturity, and explainability."
1311494,ambergris,29.507,14069,53.034979,Foundational,57.0082,7.75,50.0,1.75,15.42,15.5,H3A10E_EII_MASTER_V1,"Transparent weighted framework combining healthcare importance, AI readiness, claims readiness, clinical semantics, knowledge graph maturity, and explainability."
1311495,sodium fluoride f-18,86.7795,4718,84.345546,Operationally Relevant,80.515,91.5,89.0,78.5,94.0,98.0,H3A10E_EII_MASTER_V1,"Transparent weighted framework combining healthcare importance, AI readiness, claims readiness, clinical semantics, knowledge graph maturity, and explainability."
1311496,thulium,27.8407,14659,50.645493,Foundational,53.7872,6.25,48.0,1.75,15.42,14.5,H3A10E_EII_MASTER_V1,"Transparent weighted framework combining healthcare importance, AI readiness, claims readiness, clinical semantics, knowledge graph maturity, and explainability."
1311497,Melissa officinalis extract,27.6293,15090,49.812492,Foundational,54.5277,10.5,44.0,0.0,8.71,17.0,H3A10E_EII_MASTER_V1,"Transparent weighted framework combining healthcare importance, AI readiness, claims readiness, clinical semantics, knowledge graph maturity, and explainability."
1311498,ytterbium,31.0501,13542,55.036174,Foundational,58.182,8.75,51.0,2.25,22.08,16.5,H3A10E_EII_MASTER_V1,"Transparent weighted framework combining healthcare importance, AI readiness, claims readiness, clinical semantics, knowledge graph maturity, and explainability."
1311499,sea salt,28.6241,14343,52.309837,Foundational,55.5102,12.0,46.0,0.0,8.71,18.0,H3A10E_EII_MASTER_V1,"Transparent weighted framework combining healthcare importance, AI readiness, claims readiness, clinical semantics, knowledge graph maturity, and explainability."
1311500,mebrofenin,39.6909,12031,60.072348,Operationally Relevant,69.7613,20.75,67.0,2.25,17.75,24.5,H3A10E_EII_MASTER_V1,"Transparent weighted framework combining healthcare importance, AI readiness, claims readiness, clinical semantics, knowledge graph maturity, and explainability."
1311501,Rosa canina fruit extract,26.3919,15220,49.31966,Foundational,52.7364,9.0,42.0,0.0,8.71,16.0,H3A10E_EII_MASTER_V1,"Transparent weighted framework combining healthcare importance, AI readiness, claims readiness, clinical semantics, knowledge graph maturity, and explainability."
1311504,aluminum,42.8132,11867,60.619939,Operationally Relevant,72.2241,25.5,68.0,4.0,24.46,28.0,H3A10E_EII_MASTER_V1,"Transparent weighted framework combining healthcare importance, AI readiness, claims readiness, clinical semantics, knowledge graph maturity, and explainability."
1311505,"glycyrrhizin, ammoniated",30.7211,13762,54.312691,Foundational,57.8336,15.0,50.0,0.0,8.71,20.0,H3A10E_EII_MASTER_V1,"Transparent weighted framework combining healthcare importance, AI readiness, claims readiness, clinical semantics, knowledge graph maturity, and explainability."
1311506,glycyrrhetinic acid,64.6898,9946,66.995221,Operationally Relevant,77.9111,63.25,87.0,12.25,73.29,64.5,H3A10E_EII_MASTER_V1,"Transparent weighted framework combining healthcare importance, AI readiness, claims readiness, clinical semantics, knowledge graph maturity, and explainability."
1311507,enzacamene,38.8288,12142,59.707288,Foundational,69.4145,19.75,66.0,1.75,15.42,23.5,H3A10E_EII_MASTER_V1,"Transparent weighted framework combining healthcare importance, AI readiness, claims readiness, clinical semantics, knowledge graph maturity, and explainability."
1311508,Origanum vulgare subsp. hirtum flower extract,17.9482,18355,32.566706,Foundational,36.2574,1.5,32.0,0.0,8.71,11.0,H3A10E_EII_MASTER_V1,"Transparent weighted framework combining healthcare importance, AI readiness, claims readiness, clinical semantics, knowledge graph maturity, and explainability."
1311509,Paullinia cupana seed extract,21.1544,16639,42.806651,Foundational,44.6113,3.0,34.0,0.0,8.71,12.0,H3A10E_EII_MASTER_V1,"Transparent weighted framework combining healthcare importance, AI readiness, claims readiness, clinical semantics, knowledge graph maturity, and explainability."
1311510,Petroselinum crispum root extract,17.9482,18355,32.566706,Foundational,36.2574,1.5,32.0,0.0,8.71,11.0,H3A10E_EII_MASTER_V1,"Transparent weighted framework combining healthcare importance, AI readiness, claims readiness, clinical semantics, knowledge graph maturity, and explainability."
1311511,Peucedanum ostruthium leaf extract,17.9482,18355,32.566706,Foundational,36.2574,1.5,32.0,0.0,8.71,11.0,H3A10E_EII_MASTER_V1,"Transparent weighted framework combining healthcare importance, AI readiness, claims readiness, clinical semantics, knowledge graph maturity, and explainability."
1311512,Pfaffia paniculata root extract,17.9482,18355,32.566706,Foundational,36.2574,1.5,32.0,0.0,8.71,11.0,H3A10E_EII_MASTER_V1,"Transparent weighted framework combining healthcare importance, AI readiness, claims readiness, clinical semantics, knowledge graph maturity, and explainability."
